,timestamp,value
0,2017-08-01T07:00:23+00:00,76.71
1,2017-08-01T07:05:31+00:00,76.71
2,2017-08-01T07:10:28+00:00,76.71
3,2017-08-01T07:15:17+00:00,76.71
4,2017-08-01T07:20:08+00:00,76.71
5,2017-08-01T07:25:01+00:00,76.71
6,2017-08-01T07:29:53+00:00,76.19
7,2017-08-01T07:34:45+00:00,76.19
8,2017-08-01T07:39:31+00:00,76.19
9,2017-08-01T07:44:17+00:00,76.19
10,2017-08-01T07:49:11+00:00,76.19
11,2017-08-01T07:53:56+00:00,76.19
12,2017-08-01T07:58:51+00:00,76.19
13,2017-08-01T08:03:37+00:00,76.19
14,2017-08-01T08:08:35+00:00,76.19
15,2017-08-01T08:13:24+00:00,76.19
16,2017-08-01T08:18:13+00:00,76.19
17,2017-08-01T08:23:07+00:00,76.19
18,2017-08-01T08:27:54+00:00,76.19
19,2017-08-01T08:32:32+00:00,76.19
20,2017-08-01T08:37:21+00:00,76.19
21,2017-08-01T08:42:14+00:00,76.19
22,2017-08-01T08:47:06+00:00,76.19
23,2017-08-01T08:52:00+00:00,76.19
24,2017-08-01T08:56:53+00:00,76.19
25,2017-08-01T09:01:36+00:00,75.67
26,2017-08-01T09:06:28+00:00,75.67
27,2017-08-01T09:11:22+00:00,75.67
28,2017-08-01T09:16:18+00:00,75.67
29,2017-08-01T09:21:16+00:00,75.67
30,2017-08-01T09:26:06+00:00,75.67
31,2017-08-01T09:30:52+00:00,75.67
32,2017-08-01T09:35:30+00:00,75.67
33,2017-08-01T09:40:24+00:00,75.67
34,2017-08-01T09:45:05+00:00,75.67
35,2017-08-01T09:49:54+00:00,75.67
36,2017-08-01T09:54:37+00:00,75.67
37,2017-08-01T09:59:32+00:00,75.67
38,2017-08-01T10:04:25+00:00,75.67
39,2017-08-01T10:09:11+00:00,75.67
40,2017-08-01T10:13:55+00:00,75.67
41,2017-08-01T10:18:46+00:00,75.67
42,2017-08-01T10:23:36+00:00,75.67
43,2017-08-01T10:28:24+00:00,75.67
44,2017-08-01T10:33:17+00:00,75.67
45,2017-08-01T10:38:12+00:00,75.67
46,2017-08-01T10:43:03+00:00,75.67
47,2017-08-01T10:48:00+00:00,75.67
48,2017-08-01T10:52:53+00:00,75.67
49,2017-08-01T10:57:57+00:00,75.67
50,2017-08-01T11:02:52+00:00,75.67
51,2017-08-01T11:07:47+00:00,75.67
52,2017-08-01T11:12:35+00:00,75.67
53,2017-08-01T11:17:21+00:00,75.67
54,2017-08-01T11:22:21+00:00,75.67
55,2017-08-01T11:27:16+00:00,75.67
56,2017-08-01T11:32:05+00:00,75.67
57,2017-08-01T11:36:58+00:00,75.67
58,2017-08-01T11:41:42+00:00,75.67
59,2017-08-01T11:46:23+00:00,75.67
60,2017-08-01T11:51:03+00:00,75.67
61,2017-08-01T11:55:40+00:00,75.67
62,2017-08-01T12:00:21+00:00,75.67
63,2017-08-01T12:05:04+00:00,75.67
64,2017-08-01T12:09:48+00:00,75.67
65,2017-08-01T12:14:31+00:00,75.67
66,2017-08-01T12:19:07+00:00,75.67
67,2017-08-01T12:23:47+00:00,75.67
68,2017-08-01T12:28:24+00:00,75.67
69,2017-08-01T12:33:10+00:00,75.67
70,2017-08-01T12:38:06+00:00,75.67
71,2017-08-01T12:43:05+00:00,75.67
72,2017-08-01T12:47:53+00:00,75.67
73,2017-08-01T12:52:47+00:00,75.67
74,2017-08-01T12:57:36+00:00,75.67
75,2017-08-01T13:02:27+00:00,75.67
76,2017-08-01T13:07:16+00:00,75.67
77,2017-08-01T13:11:57+00:00,75.67
78,2017-08-01T13:16:55+00:00,75.67
79,2017-08-01T13:21:50+00:00,75.67
80,2017-08-01T13:27:03+00:00,75.67
81,2017-08-01T13:32:03+00:00,75.67
82,2017-08-01T13:37:05+00:00,75.67
83,2017-08-01T13:42:10+00:00,75.67
84,2017-08-01T13:47:15+00:00,75.67
85,2017-08-01T13:52:23+00:00,75.67
86,2017-08-01T13:57:22+00:00,75.67
87,2017-08-01T14:02:35+00:00,75.67
88,2017-08-01T14:07:48+00:00,75.67
89,2017-08-01T14:12:51+00:00,75.67
90,2017-08-01T14:17:58+00:00,75.67
91,2017-08-01T14:23:16+00:00,75.67
92,2017-08-01T14:28:30+00:00,75.67
93,2017-08-01T14:33:40+00:00,75.67
94,2017-08-01T14:38:59+00:00,75.67
95,2017-08-01T14:44:16+00:00,75.67
96,2017-08-01T14:49:23+00:00,75.67
97,2017-08-01T14:54:17+00:00,75.67
98,2017-08-01T14:59:09+00:00,75.67
99,2017-08-01T15:04:12+00:00,75.67
100,2017-08-01T15:09:09+00:00,75.67
101,2017-08-01T15:14:01+00:00,75.67
102,2017-08-01T15:18:59+00:00,75.67
103,2017-08-01T15:24:00+00:00,75.67
104,2017-08-01T15:29:01+00:00,75.67
105,2017-08-01T15:33:55+00:00,75.67
106,2017-08-01T15:38:50+00:00,75.67
107,2017-08-01T15:43:52+00:00,75.67
108,2017-08-01T15:48:50+00:00,75.67
109,2017-08-01T15:53:43+00:00,75.67
110,2017-08-01T15:58:46+00:00,75.67
111,2017-08-01T16:03:49+00:00,75.67
112,2017-08-01T16:08:59+00:00,75.67
113,2017-08-01T16:14:05+00:00,75.67
114,2017-08-01T16:19:13+00:00,75.67
115,2017-08-01T16:24:14+00:00,75.67
116,2017-08-01T16:29:21+00:00,75.67
117,2017-08-01T16:34:27+00:00,75.67
118,2017-08-01T16:39:27+00:00,75.67
119,2017-08-01T16:44:32+00:00,75.67
120,2017-08-01T16:49:27+00:00,75.67
121,2017-08-01T16:54:33+00:00,75.67
122,2017-08-01T16:59:31+00:00,76.17
123,2017-08-01T17:04:43+00:00,76.17
124,2017-08-01T17:09:57+00:00,76.17
125,2017-08-01T17:15:03+00:00,75.64
126,2017-08-01T17:20:11+00:00,75.64
127,2017-08-01T17:25:16+00:00,75.64
128,2017-08-01T17:30:19+00:00,75.64
129,2017-08-01T17:35:24+00:00,75.64
130,2017-08-01T17:40:28+00:00,75.12
131,2017-08-01T17:45:26+00:00,75.63
132,2017-08-01T17:50:32+00:00,75.63
133,2017-08-01T17:55:38+00:00,76.16
134,2017-08-01T18:00:39+00:00,76.16
135,2017-08-01T18:05:40+00:00,76.67
136,2017-08-01T18:10:47+00:00,76.67
137,2017-08-01T18:15:48+00:00,76.67
138,2017-08-01T18:20:55+00:00,76.67
139,2017-08-01T18:25:57+00:00,76.67
140,2017-08-01T18:31:04+00:00,77.2
141,2017-08-01T18:36:10+00:00,77.2
142,2017-08-01T18:41:11+00:00,77.2
143,2017-08-01T18:46:18+00:00,77.2
144,2017-08-01T18:51:14+00:00,77.2
145,2017-08-01T18:56:10+00:00,77.2
146,2017-08-01T19:01:15+00:00,77.2
147,2017-08-01T19:06:08+00:00,77.2
148,2017-08-01T19:10:52+00:00,76.68
149,2017-08-01T19:15:38+00:00,76.68
150,2017-08-01T19:20:23+00:00,77.2
151,2017-08-01T19:25:14+00:00,77.2
152,2017-08-01T19:30:10+00:00,77.2
153,2017-08-01T19:35:01+00:00,77.2
154,2017-08-01T19:39:50+00:00,77.2
155,2017-08-01T19:44:43+00:00,77.2
156,2017-08-01T19:49:35+00:00,77.2
157,2017-08-01T19:54:32+00:00,77.2
158,2017-08-01T19:59:39+00:00,77.72
159,2017-08-01T20:04:45+00:00,77.72
160,2017-08-01T20:09:46+00:00,77.72
161,2017-08-01T20:14:53+00:00,77.22
162,2017-08-01T20:19:47+00:00,77.22
163,2017-08-01T20:24:44+00:00,76.69
164,2017-08-01T20:29:24+00:00,75.68
165,2017-08-01T20:34:12+00:00,75.68
166,2017-08-01T20:38:59+00:00,75.16
167,2017-08-01T20:43:42+00:00,75.73
168,2017-08-01T20:48:31+00:00,75.19
169,2017-08-01T20:53:18+00:00,74.68
170,2017-08-01T20:58:01+00:00,74.68
171,2017-08-01T21:02:57+00:00,74.68
172,2017-08-01T21:07:47+00:00,74.68
173,2017-08-01T21:12:38+00:00,74.68
174,2017-08-01T21:17:23+00:00,74.68
175,2017-08-01T21:22:12+00:00,74.68
176,2017-08-01T21:27:01+00:00,75.24
177,2017-08-01T21:31:56+00:00,75.78
178,2017-08-01T21:36:52+00:00,76.84
179,2017-08-01T21:41:49+00:00,76.84
180,2017-08-01T21:46:35+00:00,75.81
181,2017-08-01T21:51:25+00:00,75.29
182,2017-08-01T21:56:11+00:00,75.29
183,2017-08-01T22:01:12+00:00,74.78
184,2017-08-01T22:06:03+00:00,75.29
185,2017-08-01T22:10:49+00:00,75.81
186,2017-08-01T22:15:55+00:00,76.33
187,2017-08-01T22:21:01+00:00,76.33
188,2017-08-01T22:26:08+00:00,75.8
189,2017-08-01T22:31:09+00:00,75.3
190,2017-08-01T22:36:07+00:00,75.3
191,2017-08-01T22:41:06+00:00,75.3
192,2017-08-01T22:45:52+00:00,75.3
193,2017-08-01T22:50:44+00:00,75.3
194,2017-08-01T22:55:33+00:00,75.81
195,2017-08-01T23:00:17+00:00,75.28
196,2017-08-01T23:05:14+00:00,75.28
197,2017-08-01T23:10:18+00:00,75.28
198,2017-08-01T23:15:18+00:00,75.28
199,2017-08-01T23:20:37+00:00,75.28
