,timestamp,value
0,2017-08-01T07:03:23+00:00,67.44
1,2017-08-01T07:08:32+00:00,68.44
2,2017-08-01T07:13:29+00:00,67.44
3,2017-08-01T07:18:17+00:00,67.44
4,2017-08-01T07:23:02+00:00,67.44
5,2017-08-01T07:27:49+00:00,67.56
6,2017-08-01T07:32:48+00:00,68.75
7,2017-08-01T07:37:31+00:00,67.75
8,2017-08-01T07:42:20+00:00,67.75
9,2017-08-01T07:47:12+00:00,67.44
10,2017-08-01T07:52:05+00:00,68.13
11,2017-08-01T07:56:56+00:00,68.13
12,2017-08-01T08:01:39+00:00,67.44
13,2017-08-01T08:06:33+00:00,67.13
14,2017-08-01T08:11:24+00:00,67.44
15,2017-08-01T08:16:21+00:00,68.13
16,2017-08-01T08:21:08+00:00,68.75
17,2017-08-01T08:25:58+00:00,67.44
18,2017-08-01T08:30:42+00:00,67.44
19,2017-08-01T08:35:26+00:00,66.81
20,2017-08-01T08:40:20+00:00,66.81
21,2017-08-01T08:45:04+00:00,67.44
22,2017-08-01T08:50:04+00:00,67.75
23,2017-08-01T08:54:54+00:00,66.81
24,2017-08-01T08:59:39+00:00,66.81
25,2017-08-01T09:04:37+00:00,67.44
26,2017-08-01T09:09:22+00:00,68.13
27,2017-08-01T09:14:15+00:00,67.44
28,2017-08-01T09:19:19+00:00,66.88
29,2017-08-01T09:24:12+00:00,66.88
30,2017-08-01T09:28:55+00:00,68.13
31,2017-08-01T09:33:37+00:00,68.13
32,2017-08-01T09:38:28+00:00,67.75
33,2017-08-01T09:43:18+00:00,67.44
34,2017-08-01T09:47:57+00:00,67.44
35,2017-08-01T09:52:43+00:00,68.13
36,2017-08-01T09:57:36+00:00,68.13
37,2017-08-01T10:02:25+00:00,67.75
38,2017-08-01T10:07:14+00:00,67.44
39,2017-08-01T10:12:00+00:00,67.44
40,2017-08-01T10:16:48+00:00,67.44
41,2017-08-01T10:21:42+00:00,68.13
42,2017-08-01T10:26:31+00:00,68.06
43,2017-08-01T10:31:21+00:00,67.44
44,2017-08-01T10:36:08+00:00,67.13
45,2017-08-01T10:41:03+00:00,67.44
46,2017-08-01T10:46:02+00:00,67.75
47,2017-08-01T10:50:57+00:00,66.88
48,2017-08-01T10:55:57+00:00,67.44
49,2017-08-01T11:00:48+00:00,67.44
50,2017-08-01T11:05:47+00:00,68.13
51,2017-08-01T11:10:41+00:00,67.69
52,2017-08-01T11:15:26+00:00,67.06
53,2017-08-01T11:20:16+00:00,66.94
54,2017-08-01T11:25:12+00:00,67.44
55,2017-08-01T11:30:13+00:00,68.13
56,2017-08-01T11:34:59+00:00,67.75
57,2017-08-01T11:39:43+00:00,67.44
58,2017-08-01T11:44:28+00:00,67.44
59,2017-08-01T11:49:11+00:00,68.25
60,2017-08-01T11:53:52+00:00,68.75
61,2017-08-01T11:58:31+00:00,68.44
62,2017-08-01T12:03:11+00:00,67.75
63,2017-08-01T12:07:47+00:00,67.44
64,2017-08-01T12:12:31+00:00,67.44
65,2017-08-01T12:17:17+00:00,67.44
66,2017-08-01T12:22:01+00:00,67.44
67,2017-08-01T12:26:35+00:00,68.75
68,2017-08-01T12:31:10+00:00,67.75
69,2017-08-01T12:36:01+00:00,67.75
70,2017-08-01T12:41:04+00:00,68.13
71,2017-08-01T12:46:00+00:00,68.75
72,2017-08-01T12:50:56+00:00,68.75
73,2017-08-01T12:55:38+00:00,68.75
74,2017-08-01T13:00:30+00:00,68.75
75,2017-08-01T13:05:18+00:00,66.81
76,2017-08-01T13:10:02+00:00,66.44
77,2017-08-01T13:14:58+00:00,66.19
78,2017-08-01T13:19:50+00:00,66.0
79,2017-08-01T13:24:56+00:00,65.81
80,2017-08-01T13:29:55+00:00,65.5
81,2017-08-01T13:35:02+00:00,65.31
82,2017-08-01T13:40:12+00:00,64.88
83,2017-08-01T13:45:19+00:00,64.88
84,2017-08-01T13:50:22+00:00,64.88
85,2017-08-01T13:55:15+00:00,64.88
86,2017-08-01T14:00:24+00:00,64.75
87,2017-08-01T14:05:39+00:00,64.25
88,2017-08-01T14:10:47+00:00,64.88
89,2017-08-01T14:15:59+00:00,64.81
90,2017-08-01T14:21:07+00:00,64.25
91,2017-08-01T14:26:16+00:00,64.19
92,2017-08-01T14:31:34+00:00,63.91
93,2017-08-01T14:36:49+00:00,63.91
94,2017-08-01T14:42:14+00:00,63.91
95,2017-08-01T14:47:16+00:00,64.19
96,2017-08-01T14:52:13+00:00,64.88
97,2017-08-01T14:57:09+00:00,64.88
98,2017-08-01T15:02:13+00:00,64.88
99,2017-08-01T15:07:07+00:00,65.5
100,2017-08-01T15:12:08+00:00,65.5
101,2017-08-01T15:17:04+00:00,65.5
102,2017-08-01T15:22:01+00:00,65.19
103,2017-08-01T15:26:53+00:00,65.19
104,2017-08-01T15:31:54+00:00,64.88
105,2017-08-01T15:36:50+00:00,64.88
106,2017-08-01T15:41:48+00:00,64.81
107,2017-08-01T15:46:43+00:00,64.25
108,2017-08-01T15:51:45+00:00,64.88
109,2017-08-01T15:56:45+00:00,64.88
110,2017-08-01T16:01:48+00:00,64.88
111,2017-08-01T16:06:55+00:00,64.94
112,2017-08-01T16:12:05+00:00,65.0
113,2017-08-01T16:17:08+00:00,65.06
114,2017-08-01T16:22:17+00:00,65.5
115,2017-08-01T16:27:19+00:00,65.5
116,2017-08-01T16:32:17+00:00,65.5
117,2017-08-01T16:37:27+00:00,65.5
118,2017-08-01T16:42:24+00:00,64.88
119,2017-08-01T16:47:30+00:00,64.25
120,2017-08-01T16:52:26+00:00,64.25
121,2017-08-01T16:57:37+00:00,64.25
122,2017-08-01T17:02:32+00:00,64.25
123,2017-08-01T17:07:44+00:00,64.88
124,2017-08-01T17:12:58+00:00,64.88
125,2017-08-01T17:18:14+00:00,64.88
126,2017-08-01T17:23:12+00:00,64.88
127,2017-08-01T17:28:15+00:00,64.94
128,2017-08-01T17:33:15+00:00,64.94
129,2017-08-01T17:38:23+00:00,64.94
130,2017-08-01T17:43:31+00:00,64.94
131,2017-08-01T17:48:33+00:00,64.94
132,2017-08-01T17:53:30+00:00,64.94
133,2017-08-01T17:58:43+00:00,64.94
134,2017-08-01T18:03:40+00:00,64.94
135,2017-08-01T18:08:37+00:00,65.81
