,timestamp,value
0,2015-02-01T08:02:43+00:00,61.78
1,2015-02-01T08:08:01+00:00,61.91
2,2015-02-01T08:13:25+00:00,61.84
3,2015-02-01T08:18:44+00:00,61.66
4,2015-02-01T08:24:06+00:00,61.59
5,2015-02-01T08:29:28+00:00,61.44
6,2015-02-01T08:34:57+00:00,61.31
7,2015-02-01T08:40:24+00:00,61.25
8,2015-02-01T08:45:49+00:00,61.25
9,2015-02-01T08:51:17+00:00,61.22
10,2015-02-01T08:56:48+00:00,61.25
11,2015-02-01T09:02:06+00:00,61.22
12,2015-02-01T09:07:23+00:00,61.25
13,2015-02-01T09:12:43+00:00,61.25
14,2015-02-01T09:18:06+00:00,61.31
15,2015-02-01T09:23:30+00:00,61.31
16,2015-02-01T09:28:34+00:00,61.25
17,2015-02-01T09:33:46+00:00,61.22
18,2015-02-01T09:38:57+00:00,61.16
19,2015-02-01T09:44:11+00:00,60.97
20,2015-02-01T09:49:40+00:00,60.91
21,2015-02-01T09:55:02+00:00,60.88
22,2015-02-01T10:00:18+00:00,60.81
23,2015-02-01T10:05:35+00:00,60.75
24,2015-02-01T10:10:54+00:00,60.63
25,2015-02-01T10:16:19+00:00,60.56
26,2015-02-01T10:21:40+00:00,60.53
27,2015-02-01T10:27:06+00:00,60.47
28,2015-02-01T10:32:31+00:00,60.47
29,2015-02-01T10:37:49+00:00,60.41
30,2015-02-01T10:43:05+00:00,60.28
31,2015-02-01T10:48:18+00:00,60.19
32,2015-02-01T10:53:23+00:00,59.94
33,2015-02-01T10:58:39+00:00,59.78
34,2015-02-01T11:03:58+00:00,59.72
35,2015-02-01T11:09:11+00:00,59.59
36,2015-02-01T11:14:26+00:00,59.59
37,2015-02-01T11:19:43+00:00,59.53
38,2015-02-01T11:25:03+00:00,59.47
39,2015-02-01T11:30:20+00:00,59.44
40,2015-02-01T11:35:39+00:00,59.38
41,2015-02-01T11:40:59+00:00,59.19
42,2015-02-01T11:46:18+00:00,59.09
43,2015-02-01T11:51:42+00:00,58.91
44,2015-02-01T11:56:59+00:00,58.75
45,2015-02-01T12:02:10+00:00,58.69
46,2015-02-01T12:07:27+00:00,58.56
47,2015-02-01T12:12:51+00:00,58.5
48,2015-02-01T12:18:16+00:00,58.56
49,2015-02-01T12:23:38+00:00,58.69
50,2015-02-01T12:28:59+00:00,58.75
51,2015-02-01T12:34:37+00:00,58.75
52,2015-02-01T12:40:01+00:00,58.75
53,2015-02-01T12:45:25+00:00,58.75
54,2015-02-01T12:50:55+00:00,58.75
55,2015-02-01T12:56:12+00:00,58.75
56,2015-02-01T13:01:40+00:00,58.78
57,2015-02-01T13:07:05+00:00,58.75
58,2015-02-01T13:12:24+00:00,58.75
59,2015-02-01T13:17:52+00:00,58.75
60,2015-02-01T13:23:29+00:00,58.75
61,2015-02-01T13:28:52+00:00,58.75
62,2015-02-01T13:34:28+00:00,58.75
63,2015-02-01T13:39:49+00:00,58.78
64,2015-02-01T13:45:19+00:00,58.78
65,2015-02-01T13:50:39+00:00,58.75
66,2015-02-01T13:56:08+00:00,58.56
67,2015-02-01T14:01:36+00:00,58.5
68,2015-02-01T14:07:04+00:00,58.5
69,2015-02-01T14:12:42+00:00,58.56
70,2015-02-01T14:18:04+00:00,58.56
71,2015-02-01T14:23:37+00:00,58.56
72,2015-02-01T14:29:07+00:00,58.56
73,2015-02-01T14:34:33+00:00,58.56
74,2015-02-01T14:39:54+00:00,58.56
75,2015-02-01T14:45:08+00:00,58.5
76,2015-02-01T14:50:27+00:00,58.34
77,2015-02-01T14:55:55+00:00,58.16
78,2015-02-01T15:01:15+00:00,58.03
79,2015-02-01T15:06:38+00:00,58.0
80,2015-02-01T15:11:52+00:00,58.0
81,2015-02-01T15:17:02+00:00,58.03
82,2015-02-01T15:22:22+00:00,58.03
83,2015-02-01T15:27:44+00:00,58.03
84,2015-02-01T15:33:02+00:00,58.09
85,2015-02-01T15:38:22+00:00,58.09
86,2015-02-01T15:43:37+00:00,58.16
87,2015-02-01T15:48:54+00:00,58.34
88,2015-02-01T15:54:09+00:00,58.41
89,2015-02-01T15:59:33+00:00,58.41
90,2015-02-01T16:05:02+00:00,58.56
91,2015-02-01T16:10:21+00:00,58.75
92,2015-02-01T16:15:41+00:00,58.91
93,2015-02-01T16:21:01+00:00,59.13
94,2015-02-01T16:26:18+00:00,59.53
95,2015-02-01T16:31:40+00:00,59.81
96,2015-02-01T16:36:57+00:00,60.28
97,2015-02-01T16:42:13+00:00,60.63
98,2015-02-01T16:47:36+00:00,61.16
99,2015-02-01T16:52:55+00:00,61.5
100,2015-02-01T16:58:22+00:00,61.84
101,2015-02-01T17:03:40+00:00,62.19
102,2015-02-01T17:08:59+00:00,62.59
103,2015-02-01T17:14:08+00:00,62.88
104,2015-02-01T17:19:28+00:00,63.16
105,2015-02-01T17:24:43+00:00,63.31
106,2015-02-01T17:30:06+00:00,63.5
107,2015-02-01T17:35:27+00:00,63.66
108,2015-02-01T17:40:51+00:00,63.91
109,2015-02-01T17:46:13+00:00,64.25
110,2015-02-01T17:51:39+00:00,64.69
111,2015-02-01T17:57:00+00:00,65.19
112,2015-02-01T18:02:24+00:00,65.69
113,2015-02-01T18:07:51+00:00,66.0
114,2015-02-01T18:13:20+00:00,66.31
115,2015-02-01T18:18:38+00:00,66.63
116,2015-02-01T18:23:56+00:00,67.13
117,2015-02-01T18:29:23+00:00,67.13
118,2015-02-01T18:34:48+00:00,66.94
119,2015-02-01T18:40:03+00:00,66.81
120,2015-02-01T18:45:23+00:00,66.75
121,2015-02-01T18:50:45+00:00,66.94
