,timestamp,value
0,2015-02-01T08:03:35+00:00,-0.15
1,2015-02-01T08:08:57+00:00,-0.15
2,2015-02-01T08:14:23+00:00,-0.15
3,2015-02-01T08:19:43+00:00,-0.15
4,2015-02-01T08:25:06+00:00,-0.15
5,2015-02-01T08:30:29+00:00,-0.15
6,2015-02-01T08:35:58+00:00,-0.15
7,2015-02-01T08:41:25+00:00,-0.15
8,2015-02-01T08:46:48+00:00,-0.15
9,2015-02-01T08:52:16+00:00,-0.15
10,2015-02-01T08:57:47+00:00,-0.15
11,2015-02-01T09:03:02+00:00,-0.15
12,2015-02-01T09:08:19+00:00,-0.15
13,2015-02-01T09:13:46+00:00,-0.15
14,2015-02-01T09:19:05+00:00,-0.15
15,2015-02-01T09:24:27+00:00,-0.15
16,2015-02-01T09:29:33+00:00,-0.15
17,2015-02-01T09:34:45+00:00,-0.15
18,2015-02-01T09:39:57+00:00,-0.15
19,2015-02-01T09:45:13+00:00,-0.15
20,2015-02-01T09:50:38+00:00,-0.15
21,2015-02-01T09:56:00+00:00,-0.15
22,2015-02-01T10:01:17+00:00,-0.15
23,2015-02-01T10:06:36+00:00,-0.15
24,2015-02-01T10:11:51+00:00,-0.15
25,2015-02-01T10:17:18+00:00,-0.15
26,2015-02-01T10:22:40+00:00,-0.15
27,2015-02-01T10:28:03+00:00,-0.15
28,2015-02-01T10:33:29+00:00,-0.15
29,2015-02-01T10:38:48+00:00,-0.15
30,2015-02-01T10:44:07+00:00,-0.15
31,2015-02-01T10:49:17+00:00,-0.15
32,2015-02-01T10:54:23+00:00,-0.15
33,2015-02-01T10:59:36+00:00,-0.15
34,2015-02-01T11:04:58+00:00,-0.15
35,2015-02-01T11:10:09+00:00,-0.15
36,2015-02-01T11:15:23+00:00,-0.15
37,2015-02-01T11:20:40+00:00,-0.15
38,2015-02-01T11:26:03+00:00,-0.15
39,2015-02-01T11:31:22+00:00,-0.15
40,2015-02-01T11:36:40+00:00,-0.15
41,2015-02-01T11:41:57+00:00,-0.15
42,2015-02-01T11:47:16+00:00,-0.15
43,2015-02-01T11:52:41+00:00,-0.15
44,2015-02-01T11:57:58+00:00,-0.15
45,2015-02-01T12:03:04+00:00,-0.15
46,2015-02-01T12:08:25+00:00,-0.15
47,2015-02-01T12:13:51+00:00,-0.15
48,2015-02-01T12:19:19+00:00,-0.15
49,2015-02-01T12:24:34+00:00,-0.15
50,2015-02-01T12:30:04+00:00,-0.15
51,2015-02-01T12:35:33+00:00,-0.15
52,2015-02-01T12:41:02+00:00,-0.15
53,2015-02-01T12:46:28+00:00,-0.15
54,2015-02-01T12:51:51+00:00,-0.15
55,2015-02-01T12:57:10+00:00,-0.15
56,2015-02-01T13:02:40+00:00,-0.15
57,2015-02-01T13:08:04+00:00,-0.15
