,timestamp,value
0,2015-02-01T08:03:18+00:00,35.22
1,2015-02-01T08:08:38+00:00,34.56
2,2015-02-01T08:14:03+00:00,33.66
3,2015-02-01T08:19:22+00:00,33.81
4,2015-02-01T08:24:47+00:00,33.66
5,2015-02-01T08:30:07+00:00,34.09
6,2015-02-01T08:35:36+00:00,34.63
7,2015-02-01T08:41:04+00:00,34.19
8,2015-02-01T08:46:28+00:00,34.16
9,2015-02-01T08:51:56+00:00,34.38
10,2015-02-01T08:57:25+00:00,33.94
11,2015-02-01T09:02:42+00:00,33.88
12,2015-02-01T09:07:59+00:00,34.13
13,2015-02-01T09:13:26+00:00,34.03
14,2015-02-01T09:18:46+00:00,33.44
15,2015-02-01T09:24:07+00:00,33.31
16,2015-02-01T09:29:15+00:00,33.34
17,2015-02-01T09:34:28+00:00,33.38
18,2015-02-01T09:39:36+00:00,33.19
19,2015-02-01T09:44:53+00:00,33.38
20,2015-02-01T09:50:21+00:00,33.34
21,2015-02-01T09:55:39+00:00,33.69
22,2015-02-01T10:00:55+00:00,33.97
23,2015-02-01T10:06:15+00:00,33.84
24,2015-02-01T10:11:31+00:00,33.75
25,2015-02-01T10:16:57+00:00,33.72
26,2015-02-01T10:22:23+00:00,33.75
27,2015-02-01T10:27:45+00:00,33.56
28,2015-02-01T10:33:09+00:00,33.25
29,2015-02-01T10:38:28+00:00,33.19
30,2015-02-01T10:43:42+00:00,33.06
31,2015-02-01T10:48:56+00:00,32.94
32,2015-02-01T10:54:03+00:00,33.0
33,2015-02-01T10:59:18+00:00,32.81
34,2015-02-01T11:04:37+00:00,32.81
35,2015-02-01T11:09:49+00:00,32.72
36,2015-02-01T11:15:06+00:00,32.72
37,2015-02-01T11:20:20+00:00,32.72
38,2015-02-01T11:25:43+00:00,32.59
39,2015-02-01T11:30:58+00:00,32.5
40,2015-02-01T11:36:17+00:00,32.19
41,2015-02-01T11:41:39+00:00,32.09
42,2015-02-01T11:46:57+00:00,32.13
43,2015-02-01T11:52:21+00:00,32.06
44,2015-02-01T11:57:38+00:00,32.0
45,2015-02-01T12:02:45+00:00,32.06
46,2015-02-01T12:08:03+00:00,32.06
47,2015-02-01T12:13:31+00:00,32.28
48,2015-02-01T12:19:00+00:00,32.5
49,2015-02-01T12:24:15+00:00,32.5
50,2015-02-01T12:29:47+00:00,32.5
51,2015-02-01T12:35:13+00:00,32.06
52,2015-02-01T12:40:41+00:00,31.81
53,2015-02-01T12:46:10+00:00,31.81
54,2015-02-01T12:51:32+00:00,31.84
55,2015-02-01T12:56:50+00:00,31.78
56,2015-02-01T13:02:22+00:00,31.78
57,2015-02-01T13:07:45+00:00,31.91
58,2015-02-01T13:13:03+00:00,31.83
59,2015-02-01T13:18:31+00:00,31.91
60,2015-02-01T13:24:07+00:00,31.8
61,2015-02-01T13:29:37+00:00,31.8
62,2015-02-01T13:35:08+00:00,31.75
63,2015-02-01T13:40:26+00:00,31.78
64,2015-02-01T13:45:56+00:00,31.75
65,2015-02-01T13:51:23+00:00,31.77
66,2015-02-01T13:56:47+00:00,31.78
67,2015-02-01T14:02:20+00:00,31.77
68,2015-02-01T14:07:48+00:00,31.77
69,2015-02-01T14:13:20+00:00,31.91
70,2015-02-01T14:18:45+00:00,32.06
71,2015-02-01T14:24:19+00:00,32.38
72,2015-02-01T14:29:52+00:00,32.38
73,2015-02-01T14:35:17+00:00,32.38
74,2015-02-01T14:40:33+00:00,32.06
75,2015-02-01T14:45:46+00:00,31.89
76,2015-02-01T14:51:06+00:00,31.94
77,2015-02-01T14:56:32+00:00,31.5
78,2015-02-01T15:01:58+00:00,31.45
79,2015-02-01T15:07:15+00:00,31.5
80,2015-02-01T15:12:28+00:00,31.38
81,2015-02-01T15:17:42+00:00,31.38
82,2015-02-01T15:23:00+00:00,31.34
83,2015-02-01T15:28:21+00:00,31.48
84,2015-02-01T15:33:39+00:00,31.48
85,2015-02-01T15:38:58+00:00,31.48
86,2015-02-01T15:44:19+00:00,31.45
87,2015-02-01T15:49:36+00:00,31.55
88,2015-02-01T15:54:52+00:00,31.55
89,2015-02-01T16:00:14+00:00,31.92
90,2015-02-01T16:05:42+00:00,32.19
